"target","n","k","RMSPE","CRPS","coverage_95","mean_interval_width","mean_error","MAE","bias","cor","slope","model","diagnostics_passed","rep_id","eff_range","prior_scale"
"observed",49,5,26.2344804423815,14.7959633632846,0.897959183673469,90.8786294813772,0.188006630595738,20.5215832432777,0.188006630595738,0.974893797108719,1.02264853338808,"nonspatial",TRUE,1,50,250
"latent",49,5,19.638807107987,11.75050537437,0.857142857142857,47.9614532208232,-0.25318134474661,15.7629673424331,-0.25318134474661,0.987453157168492,1.04079808218732,"spatial",TRUE,2,50,250
"observed",49,5,25.6870391401058,14.4874984882886,0.918367346938776,94.2662626778942,0.100555578943568,19.844917849656,0.100555578943568,0.976667325522695,1.01669147816375,"spatial",TRUE,2,50,250
"latent",49,5,19.6084195704794,13.2204128500253,0.326530612244898,20.593789771635,-0.342756644979614,15.6994009805498,-0.342756644979614,0.987529695771476,1.0417172270716,"nonspatial",TRUE,2,50,250
"observed",49,5,25.605896958089,14.4198256928211,0.918367346938776,94.3791222279559,0.188083156621671,19.7486752380983,0.188083156621671,0.9768453691503,1.0183727569567,"nonspatial",TRUE,2,50,250
"latent",49,5,20.4133411409137,11.9640373076459,0.816326530612245,54.5896234097005,-1.3572286130611,15.7330128137275,-1.3572286130611,0.985752814288491,0.996068273494451,"spatial",TRUE,3,50,250
"observed",49,5,27.534936009016,15.9335371254968,0.938775510204082,108.563915977292,-0.100540453035864,22.7416633799163,-0.100540453035864,0.974084294898142,0.988513288630151,"spatial",TRUE,3,50,250
"latent",49,5,20.4081698867214,13.25674796422,0.448979591836735,23.0375933417656,-1.42556237571293,15.7255784858514,-1.42556237571293,0.985772235613093,0.994848949715217,"nonspatial",TRUE,3,50,250
"observed",49,5,27.4953556367908,15.8892703451364,0.938775510204082,109.17936909491,-0.0637397188877706,22.5377123096638,-0.0637397188877706,0.97417646265807,0.987152322459166,"nonspatial",TRUE,3,50,250
"latent",49,5,20.1775250016319,12.0055349797763,0.775510204081633,55.3958296748543,0.566340073644007,15.9036279906648,0.566340073644007,0.986453019262696,1.04748837570061,"spatial",TRUE,4,50,250
"observed",49,5,26.1589454145576,14.7717793584048,0.918367346938776,101.395181352813,0.231223250114477,20.4832055767285,0.231223250114477,0.974511558448264,1.01472592774518,"spatial",TRUE,4,50,250
"latent",49,5,20.2156860218284,13.5210962314439,0.428571428571429,21.7758780274755,0.593734306819594,15.8916850552552,0.593734306819594,0.986371910941151,1.04683273815934,"nonspatial",TRUE,4,50,250
"observed",49,5,26.4272946500325,15.0376365301041,0.938775510204082,101.110000443459,0.152228382714259,20.9906955185142,0.152228382714259,0.973968777633383,1.01422867999991,"nonspatial",TRUE,4,50,250
"latent",49,5,21.1428366997831,12.5959037721704,0.775510204081633,51.3111322994096,-0.325426151957082,16.2955762714027,-0.325426151957082,0.985572756170579,0.978888120299239,"spatial",TRUE,5,50,250
"observed",49,5,25.7110476695231,14.7218963463815,0.959183673469388,101.924053451445,0.0710524082697711,20.6566041519613,0.0710524082697711,0.979431807890854,1.00068920895362,"spatial",TRUE,5,50,250
"latent",49,5,21.105544065567,14.0136095383963,0.408163265306122,22.0743430820464,-0.341794705805522,16.2755542044802,-0.341794705805522,0.985620954103736,0.979079548788009,"nonspatial",TRUE,5,50,250
"observed",49,5,25.7846944818873,14.7520322692104,0.938775510204082,102.441302017742,-0.141341843292446,20.6404878435824,-0.141341843292446,0.979312918053873,1.00049839817249,"nonspatial",TRUE,5,50,250
"latent",49,5,22.2338229660988,13.7233869586366,0.73469387755102,52.2868252150244,0.59170210395668,17.8531150200432,0.59170210395668,0.982870334602503,0.957440353803221,"spatial",TRUE,6,50,250
"observed",49,5,28.005769708229,16.0255538576364,0.897959183673469,106.915728437761,-0.0718205322002767,22.2007702327261,-0.0718205322002767,0.973597348576076,0.990752659624522,"spatial",TRUE,6,50,250
"latent",49,5,22.0835321917153,15.2640303286991,0.346938775510204,23.207647500513,0.551369336300505,17.7347309838106,0.551369336300505,0.983082360218543,0.95813319677894,"nonspatial",TRUE,6,50,250
"observed",49,5,28.1005746283892,16.074573053247,0.938775510204082,107.54757932371,-0.23474357001356,22.3707833066069,-0.23474357001356,0.973413881552357,0.991123960660017,"nonspatial",TRUE,6,50,250
"latent",49,5,18.1906526642951,10.8269573522444,0.836734693877551,56.2413974325645,1.25191079086089,14.6908529074896,1.25191079086089,0.988394553746091,0.985736726551381,"spatial",TRUE,7,50,250
"observed",49,5,27.1841152805169,15.2412252178549,0.918367346938776,106.486411599163,-0.19941481556975,20.6213280103579,-0.19941481556975,0.97463700161016,0.992860298694458,"spatial",TRUE,7,50,250
"latent",49,5,18.1758122343587,12.222171181637,0.448979591836735,23.0543719808409,1.22157124595079,14.7428629359471,1.22157124595079,0.988409654021278,0.985840305491572,"nonspatial",TRUE,7,50,250
"observed",49,5,27.1254270484745,15.1973151446658,0.918367346938776,106.46140694938,-0.263240228606654,20.7035155485112,-0.263240228606654,0.974746286563089,0.993247203629435,"nonspatial",TRUE,7,50,250
"latent",49,5,17.4428684058345,10.7054337174331,0.836734693877551,48.8361352966027,-1.22018658418746,14.6278874112357,-1.22018658418746,0.989354628708572,0.988929713399613,"spatial",TRUE,8,50,250
"observed",49,5,23.3206144899962,13.2066992703661,0.938775510204082,91.7727951914324,0.0766439118332726,18.8563634267385,0.0766439118332726,0.981678460715927,1.0071470844611,"spatial",TRUE,8,50,250
"latent",49,5,17.3763699337825,12.2385407775979,0.346938775510204,19.6942904537621,-1.21277170580114,14.5210955073375,-1.21277170580114,0.989429723729062,0.989528614998614,"nonspatial",TRUE,8,50,250
"observed",49,5,23.1937573162336,13.1310154011227,0.938775510204082,92.292489957909,0.116768886676791,18.7964285511426,0.116768886676791,0.981873891769852,1.00625829736706,"nonspatial",TRUE,8,50,250
"latent",49,5,20.9472796974414,13.1638033764786,0.857142857142857,53.5466952202434,0.535626217302388,17.7708315740906,0.535626217302388,0.985184144389372,0.982842736276983,"spatial",TRUE,9,50,250
"observed",49,5,26.1379936010856,15.2507629366605,0.979591836734694,96.9123026719272,-0.230970183904003,22.1149463558255,-0.230970183904003,0.977028633137114,0.97820963966354,"spatial",TRUE,9,50,250
"latent",49,5,20.9677541982029,15.2051779931338,0.224489795918367,20.9269587361376,0.475372817301718,17.8402668757881,0.475372817301718,0.985181590486054,0.981285682625053,"nonspatial",TRUE,9,50,250
"observed",49,5,26.25653275939,15.2698060440395,0.979591836734694,96.923209158444,-0.144728343657364,22.1932000447449,-0.144728343657364,0.976816341763139,0.978101948527759,"nonspatial",TRUE,9,50,250
"latent",49,5,20.3775541692289,12.5014655865528,0.73469387755102,50.9691568955201,-0.575045778438286,16.7685908379715,-0.575045778438286,0.984865433023614,1.00532728312978,"spatial",TRUE,10,50,250
"observed",49,5,24.1626799603308,13.6777754407664,0.918367346938776,92.7738978234832,0.487656912030338,19.4140320781173,0.487656912030338,0.979116997733107,1.00954689686532,"spatial",TRUE,10,50,250
"latent",49,5,19.9335539427854,13.9893013871142,0.387755102040816,19.7139696301586,-0.707281904613227,16.3537459041951,-0.707281904613227,0.98553667732444,1.00650385625657,"nonspatial",TRUE,10,50,250
"observed",49,5,23.8045595063618,13.4821938835949,0.938775510204082,93.1754978849902,0.257665745985231,19.0054140741353,0.257665745985231,0.979747948653074,1.01105611331523,"nonspatial",TRUE,10,50,250
"latent",49,5,23.6237413445485,14.0901434879065,0.755102040816326,54.0704008762805,-1.03390051065599,18.5784558313724,-1.03390051065599,0.979625014384898,1.03254394810719,"spatial",TRUE,1,150,250
"observed",49,5,29.4198872061953,16.4049934203729,0.836734693877551,101.254947068921,0.287816572535931,22.3191297966831,0.287816572535931,0.968081752194279,1.02626587698094,"spatial",TRUE,1,150,250
"latent",49,5,23.6250122603476,15.8157657151265,0.387755102040816,21.9065460419198,-1.23141774367945,18.6138994731505,-1.23141774367945,0.979658152109257,1.03317541517631,"nonspatial",TRUE,1,150,250
"observed",49,5,29.4512191434147,16.4076915611666,0.857142857142857,101.477580930282,0.228098730367304,22.2814018763996,0.228098730367304,0.968018986730731,1.02661529186562,"nonspatial",TRUE,1,150,250
"latent",49,5,24.3465831463675,14.8042279250961,0.795918367346939,53.1219772836409,-0.344797902453287,19.3190359796957,-0.344797902453287,0.980439286970469,1.04536712475948,"spatial",TRUE,2,150,250
"observed",49,5,28.9528733006778,16.4186470322684,0.897959183673469,105.847429793436,0.164886043408505,22.7891768982589,0.164886043408505,0.970298524631597,1.02077464948963,"spatial",TRUE,2,150,250
"latent",49,5,24.4745623480268,16.5954794813355,0.346938775510204,22.8557095939519,-0.316669253617265,19.3432838739841,-0.316669253617265,0.980232103639712,1.04567186473552,"nonspatial",TRUE,2,150,250
"observed",49,5,28.8268894260643,16.3435740807026,0.918367346938776,106.073570131275,0.0838941149963487,22.6393529686659,0.0838941149963487,0.970562062500338,1.02080484098262,"nonspatial",TRUE,2,150,250
"latent",49,5,25.610567030548,15.4546864360817,0.73469387755102,62.9516011804725,-1.43748242731531,20.2385708559352,-1.43748242731531,0.977531133189584,0.993375032881122,"spatial",TRUE,3,150,250
"observed",49,5,31.6773108020598,18.3807297760762,0.918367346938776,124.077457732592,-0.129519061242921,26.1358441465382,-0.129519061242921,0.965693205819822,0.986099662315725,"spatial",TRUE,3,150,250
"latent",49,5,25.5230673874729,17.0319732349064,0.408163265306122,26.5001229408817,-1.51263802788,20.104296723572,-1.51263802788,0.977691892087143,0.993784195800599,"nonspatial",TRUE,3,150,250
"observed",49,5,31.603204178956,18.2757725994365,0.938775510204082,124.164182825592,-0.224643625949251,26.192012552621,-0.224643625949251,0.965855445687017,0.986285308918825,"nonspatial",TRUE,3,150,250
"latent",49,5,24.566058652804,14.773985018414,0.775510204081633,68.7566772007559,0.751856981298364,19.4560647060788,0.751856981298364,0.979670526062818,1.04746310951555,"spatial",TRUE,4,150,250
"observed",49,5,30.1392041860396,17.2709968301941,0.959183673469388,116.680442357556,0.301847986732369,24.4706145648388,0.301847986732369,0.966600475543998,1.01584461747868,"spatial",TRUE,4,150,250
"latent",49,5,24.9595888267893,16.8514406639128,0.428571428571429,25.2126756472647,0.612052991036144,19.6176539434002,0.612052991036144,0.978961364727589,1.04736037317733,"nonspatial",TRUE,4,150,250
"observed",49,5,30.6375351742932,17.6050948062177,0.938775510204082,118.254400331005,0.237813599241755,24.9313942221013,0.237813599241755,0.965457500212645,1.01557879499725,"nonspatial",TRUE,4,150,250
"latent",49,5,25.5307580882573,15.4124929749265,0.714285714285714,56.7963858750408,-0.41195346269141,19.8169250884572,-0.41195346269141,0.980153453670109,0.980691156892059,"spatial",TRUE,5,150,250
"observed",49,5,29.1578014884332,16.6253656279704,0.959183673469388,115.39643652241,-0.107318472532989,23.1114011868716,-0.107318472532989,0.975128963036074,1.00159460041782,"spatial",TRUE,5,150,250
"latent",49,5,25.4339035646843,17.0335902028611,0.387755102040816,25.0698827272951,-0.284508934780769,19.7134458430256,-0.284508934780769,0.980291580653184,0.981322681103379,"nonspatial",TRUE,5,150,250
"observed",49,5,29.0596725684287,16.5834100289379,0.938775510204082,115.258926024441,-0.031228285684151,22.9250261638787,-0.031228285684151,0.97529683342281,1.00058849523418,"nonspatial",TRUE,5,150,250
"latent",49,5,26.685930882602,17.0533266470059,0.714285714285714,57.0949624540506,0.580988510366864,22.0379216746084,0.580988510366864,0.974660107211033,0.954689777461676,"spatial",TRUE,6,150,250
"observed",49,5,31.5121723121357,18.0461629238897,0.938775510204082,119.084802059885,-0.207363509648712,25.1990780240876,-0.207363509648712,0.966114384152923,0.988453301271606,"spatial",TRUE,6,150,250
"latent",49,5,26.6547676007524,19.0238920193333,0.224489795918367,25.6663673892221,0.566607864775009,22.0003577323146,0.566607864775009,0.974723581936908,0.954661313468746,"nonspatial",TRUE,6,150,250
"observed",49,5,31.5942246970013,18.1900534550038,0.938775510204082,119.557698747667,-0.320643616566266,25.3860103152534,-0.320643616566266,0.965934205035261,0.988634371606262,"nonspatial",TRUE,6,150,250
"latent",49,5,22.296888079182,13.5005150405472,0.836734693877551,63.2796597328961,1.21292640763636,17.98203906644,1.21292640763636,0.982468924384029,0.985106941658565,"spatial",TRUE,7,150,250
"observed",49,5,30.5869043194402,17.139640742893,0.918367346938776,121.063702762382,-0.213353332547082,23.2575712076294,-0.213353332547082,0.967921323628693,0.992223632830711,"spatial",TRUE,7,150,250
"latent",49,5,22.3843744399138,15.2276175391592,0.408163265306122,26.3042771798805,1.23515096756625,18.0552396537577,1.23515096756625,0.982320462141889,0.985776152576576,"nonspatial",TRUE,7,150,250
"observed",49,5,30.7620878027595,17.2445902629678,0.918367346938776,120.526537131532,-0.194620503800897,23.3385438783189,-0.194620503800897,0.96754798394904,0.991968754047869,"nonspatial",TRUE,7,150,250
"latent",49,5,21.2073012400507,13.2841905464985,0.857142857142857,54.3746994889177,-1.1783151163686,17.7055512051743,-1.1783151163686,0.984403449252384,0.989385700851788,"spatial",TRUE,8,150,250
"observed",49,5,26.3288017979886,14.9694374384511,0.938775510204082,104.077013212338,0.152359319921322,21.5740542173823,0.152359319921322,0.976944085287876,1.00744953151958,"spatial",TRUE,8,150,250
"latent",49,5,21.1936870349649,15.1087180314539,0.285714285714286,22.4037379876098,-1.2609836520573,17.7147575359253,-1.2609836520573,0.984426946930734,0.989754975081701,"nonspatial",TRUE,8,150,250
"observed",49,5,26.5424232143447,15.0784826383292,0.938775510204082,104.497572961607,-0.0822103546203378,21.7707099110735,-0.0822103546203378,0.976559450853065,1.00694761423844,"nonspatial",TRUE,8,150,250
"latent",49,5,26.0399947475168,16.5623196528375,0.816326530612245,63.1676740177119,0.436118636164329,22.0383102570058,0.436118636164329,0.977301276265812,0.980561099093368,"spatial",TRUE,9,150,250
"observed",49,5,30.5119977780562,17.6957553671155,0.979591836734694,113.095345120976,-0.219803957127218,25.6217010630467,-0.219803957127218,0.969006542645512,0.975393632003796,"spatial",TRUE,9,150,250
"latent",49,5,26.2237208705633,19.0043199024506,0.306122448979592,24.917302258551,0.479445587306324,22.2320478598141,0.479445587306324,0.977012693560513,0.978753746570212,"nonspatial",TRUE,9,150,250
"observed",49,5,30.6086978453056,17.7493071482426,0.959183673469388,113.520517370652,-0.287844821920463,25.5924549606063,-0.287844821920463,0.968817673775755,0.974932327151396,"nonspatial",TRUE,9,150,250
"latent",49,5,26.7465018387922,16.7860933108484,0.653061224489796,61.0786796707215,-0.453040147516028,22.2641527032389,-0.453040147516028,0.97381854004208,1.00466938284048,"spatial",TRUE,10,150,250
"observed",49,5,29.3307013300873,16.6533801779744,0.918367346938776,107.436090541738,0.462194706429342,23.3657174388666,0.462194706429342,0.969049121518184,1.00887561140444,"spatial",TRUE,10,150,250
"latent",49,5,25.6599388209849,18.3504269867605,0.326530612244898,23.6858190277383,-0.658888471665475,21.2566559356073,-0.658888471665475,0.975979583982043,1.01041851719952,"nonspatial",TRUE,10,150,250
"observed",49,5,28.4316643596218,16.1597883867554,0.938775510204082,109.691433293546,0.355125023248366,22.9305783867924,0.355125023248366,0.971008303602251,1.01461768322747,"nonspatial",TRUE,10,150,250
"latent",49,5,23.4228030318586,13.9974339302416,0.795918367346939,57.3692415722229,-0.948983566736048,18.6860165528565,-0.948983566736048,0.97976356555476,1.03144370038721,"spatial",TRUE,1,350,250
"observed",49,5,28.8301396277339,16.0412097611993,0.918367346938776,100.213626010544,0.372746215573362,21.6781053047922,0.372746215573362,0.969011801548993,1.02499684672307,"spatial",TRUE,1,350,250
"latent",49,5,23.7639846344206,16.3150348521607,0.26530612244898,21.5817592205014,-1.2829637682962,19.0341542811803,-1.2829637682962,0.979169798193531,1.03118778416601,"nonspatial",TRUE,1,350,250
"observed",49,5,29.0639593234366,16.1884846604445,0.918367346938776,100.710941429858,0.172320438748278,21.9444112454291,0.172320438748278,0.96849570243941,1.02526492686048,"nonspatial",TRUE,1,350,250
"latent",49,5,23.3337516522144,14.204111892188,0.755102040816326,53.9283203345393,-0.355517628683257,18.6371351855602,-0.355517628683257,0.981205191924598,1.04341089829942,"spatial",TRUE,2,350,250
"observed",49,5,27.4124737576495,15.5171649403694,0.918367346938776,102.997018042305,0.184839526785602,21.2507425048858,0.184839526785602,0.972098286188827,1.01757306408297,"spatial",TRUE,2,350,250
"latent",49,5,23.3030761503144,15.9731737866352,0.387755102040816,22.2870539112966,-0.360854139670552,18.7182379413032,-0.360854139670552,0.981220519769363,1.04241581105966,"nonspatial",TRUE,2,350,250
"observed",49,5,27.260731088036,15.433832064266,0.918367346938776,103.130315407376,0.0553204971576505,21.0557155721405,0.0553204971576505,0.972421413087058,1.01819024581159,"nonspatial",TRUE,2,350,250
"latent",49,5,24.7494338332646,14.9084009329188,0.857142857142857,74.2683384657159,-1.11317732760134,20.2441916490234,-1.11317732760134,0.978054075185022,0.996291471673718,"spatial",TRUE,3,350,250
"observed",49,5,31.1816807483882,17.9657099556329,0.938775510204082,122.38632209452,0.198395948043213,26.3235445615271,0.198395948043213,0.9652968984721,0.988901915010216,"spatial",TRUE,3,350,250
"latent",49,5,25.3882030434406,17.5971482752445,0.306122448979592,26.3941168623084,-1.5170726946836,20.7791971265444,-1.5170726946836,0.976941050637553,0.993826105830068,"nonspatial",TRUE,3,350,250
"observed",49,5,31.5219177494264,18.159936246311,0.938775510204082,124.834404651571,-0.316460813513679,26.4600241372783,-0.316460813513679,0.964545094181167,0.987002284284406,"nonspatial",TRUE,3,350,250
"latent",49,5,22.0111365624063,12.7979364001098,0.979591836734694,86.8431036469817,0.825851690587787,17.3305168523225,0.825851690587787,0.98375425756703,1.03997322218354,"spatial",TRUE,4,350,250
"observed",49,5,27.7407497068922,15.7419702423208,0.938775510204082,114.406998499565,0.408877568403234,21.9598184316628,0.408877568403234,0.972118476879487,1.01257482008094,"spatial",TRUE,4,350,250
"latent",49,5,26.1349001700943,18.214457866878,0.36734693877551,27.4219384386625,0.628619878308746,21.2346129930396,0.628619878308746,0.976797028685649,1.04300192683298,"nonspatial",TRUE,4,350,250
"observed",49,5,33.0762892370943,19.0895084286297,0.938775510204082,128.173365277898,0.224254846218249,27.3965035484473,0.224254846218249,0.96005069477224,1.00993206758716,"nonspatial",TRUE,4,350,250
"latent",49,5,23.5724667438321,14.3012723670847,0.755102040816326,57.6406437165325,-0.349501876593583,18.6055981040409,-0.349501876593583,0.983985455015105,0.980620587036828,"spatial",TRUE,5,350,250
"observed",49,5,27.4210627758231,15.7174523927066,0.938775510204082,107.540274416969,-0.0271833703647587,21.7771811324196,-0.0271833703647587,0.979081510728359,1.00003989390212,"spatial",TRUE,5,350,250
"latent",49,5,23.4622083529174,15.9559118297115,0.36734693877551,23.4028486673038,-0.208912315269426,18.3413266704925,-0.208912315269426,0.984090759993167,0.982995230097387,"nonspatial",TRUE,5,350,250
"observed",49,5,26.9011776508175,15.3702150858191,0.918367346938776,107.966449702064,0.116979847640986,21.1769840891213,0.116979847640986,0.979881133649896,1.00336351014347,"nonspatial",TRUE,5,350,250
"latent",49,5,26.4251352094099,16.8577555824718,0.714285714285714,59.0988792824735,0.422063175111757,22.0755715633925,0.422063175111757,0.975673606033379,0.952052894564597,"spatial",TRUE,6,350,250
"observed",49,5,30.2161434605208,17.5374443380903,0.959183673469388,113.861303136891,-0.404202296360862,25.1359998188473,-0.404202296360862,0.969242391937298,0.985211023764574,"spatial",TRUE,6,350,250
"latent",49,5,26.563667794045,19.0157960550507,0.387755102040816,24.3894635308639,0.476750115828571,22.1404120244252,0.476750115828571,0.975429509467434,0.951562554769427,"nonspatial",TRUE,6,350,250
"observed",49,5,30.3083208935108,17.5580329576944,0.959183673469388,114.57758200354,-0.387447058161854,25.2360545985424,-0.387447058161854,0.969047435467273,0.985399757301498,"nonspatial",TRUE,6,350,250
"latent",49,5,21.0797095968362,12.8679192624549,0.897959183673469,74.0664659270583,1.07687884808437,17.372701597806,1.07687884808437,0.983968222341673,0.980696014955133,"spatial",TRUE,7,350,250
"observed",49,5,30.6477881891424,17.2419065722491,0.918367346938776,121.221825029933,-0.244447640450627,23.6231136450584,-0.244447640450627,0.967036515396505,0.988097008696441,"spatial",TRUE,7,350,250
"latent",49,5,21.7164983155928,15.2654608328689,0.346938775510204,26.1678229123465,1.21583224125468,17.8779025148994,1.21583224125468,0.982955487818912,0.981616135037895,"nonspatial",TRUE,7,350,250
"observed",49,5,31.3185740270462,17.6689664960029,0.918367346938776,121.671230170105,-0.261418324458536,24.0879873199125,-0.261418324458536,0.965555728554601,0.987519254961664,"nonspatial",TRUE,7,350,250
"latent",49,5,20.413061594751,12.524086768908,0.795918367346939,54.2909110300283,-1.1463461158078,16.8227270778178,-1.1463461158078,0.985987727426793,0.989503558308007,"spatial",TRUE,8,350,250
"observed",49,5,25.0178926371999,14.1718731914993,0.918367346938776,98.6492463099247,0.116747470500338,20.6937334701944,0.116747470500338,0.979758609444164,1.00781432943714,"spatial",TRUE,8,350,250
"latent",49,5,20.5684051361415,14.363169620551,0.408163265306122,21.2926077623952,-1.23049283572792,16.8558970981035,-1.23049283572792,0.985767075150337,0.990517965421914,"nonspatial",TRUE,8,350,250
"observed",49,5,25.2025022963704,14.3321410565416,0.938775510204082,98.5569528327203,0.00717328083055089,20.8133483613921,0.00717328083055089,0.979451065560922,1.00730812622179,"nonspatial",TRUE,8,350,250
"latent",49,5,24.9044288203356,14.9201907558965,0.857142857142857,79.0315142271262,0.335985090416672,20.3281595764983,0.335985090416672,0.978857790187135,0.989867165582297,"spatial",TRUE,9,350,250
"observed",49,5,29.6460985290358,17.0120290408249,0.959183673469388,114.234394612246,-0.377949520332808,24.4343879091947,-0.377949520332808,0.970211505958001,0.986125346613465,"spatial",TRUE,9,350,250
"latent",49,5,27.5816177163828,19.7311015848362,0.346938775510204,25.6291243859965,0.460481096095502,22.9500834722356,0.460481096095502,0.974122806934298,0.981176840447383,"nonspatial",TRUE,9,350,250
"observed",49,5,31.9017348944387,18.2701740133029,0.959183673469388,119.324345214603,-0.355844866619432,26.2371724705299,-0.355844866619432,0.96558148605036,0.976794072186522,"nonspatial",TRUE,9,350,250
"latent",49,5,24.3413255270832,14.4904969141904,0.897959183673469,74.3168230232166,-0.609972586569402,20.5391873199298,-0.609972586569402,0.978337167593813,1.01064163770086,"spatial",TRUE,10,350,250
"observed",49,5,26.9188547532732,15.3523101410819,0.877551020408163,103.795099495286,0.302172685774579,21.3502399279251,0.302172685774579,0.973949477879644,1.01471871956888,"spatial",TRUE,10,350,250
"latent",49,5,28.1851519120226,20.5873122104804,0.26530612244898,25.4736776464871,-0.555051068749722,23.7461586864401,-0.555051068749722,0.970845359296898,1.01308056899845,"nonspatial",TRUE,10,350,250
"observed",49,5,30.4508096433064,17.3794063603051,0.959183673469388,118.029006278255,0.41313308898069,25.4095545387379,0.41313308898069,0.966547212274509,1.01718823679614,"nonspatial",TRUE,10,350,250
"latent",49,5,21.1220707784935,12.2166534201901,0.897959183673469,58.4104851177449,-1.04539821505528,16.7946050085012,-1.04539821505528,0.983674345442492,1.02779623535264,"spatial",TRUE,1,750,250
"observed",49,5,26.3360296408496,14.6294113763169,0.938775510204082,94.7036732181207,0.356647277074287,20.3655909261884,0.356647277074287,0.974283549328343,1.02187806736757,"spatial",TRUE,1,750,250
"latent",49,5,22.09253338397,15.0703472291745,0.244897959183673,20.835454576274,-1.41016255007089,17.8376684965223,-1.41016255007089,0.982081729174914,1.02620279110172,"nonspatial",TRUE,1,750,250
"observed",49,5,27.0366796877698,15.0509477911948,0.938775510204082,96.1280919459934,-0.0551295191487338,21.0297715590405,-0.0551295191487338,0.972821197438439,1.019843645893,"nonspatial",TRUE,1,750,250
"latent",49,5,18.8984908248686,11.5216587436019,0.775510204081633,50.1615256121875,-0.401227925232573,15.5535312222663,-0.401227925232573,0.987387923597456,1.03807599241978,"spatial",TRUE,2,750,250
"observed",49,5,24.1320890212503,13.7243843766807,0.938775510204082,93.133994860432,0.0579871961827508,18.9477547366998,0.0579871961827508,0.977664368459224,1.01189502150673,"spatial",TRUE,2,750,250
"latent",49,5,18.9846298693602,13.1899765883385,0.346938775510204,20.4155159633432,-0.447161301336486,15.6514987634185,-0.447161301336486,0.987275134990386,1.0383135557879,"nonspatial",TRUE,2,750,250
"observed",49,5,24.0245733652405,13.6217645597019,0.918367346938776,93.6551754477328,0.069125271414148,18.836033728824,0.069125271414148,0.977885024539386,1.01349630687133,"nonspatial",TRUE,2,750,250
"latent",49,5,20.1960931496469,11.7662818204525,0.959183673469388,77.0429132277695,-0.970707677311385,16.4098103057442,-0.970707677311385,0.984871391290342,1.00209233331776,"spatial",TRUE,3,750,250
"observed",49,5,27.7768300814222,16.0299088321116,0.938775510204082,111.495502506508,0.299029810373057,23.0241634792484,0.299029810373057,0.971463029634702,0.994032134918875,"spatial",TRUE,3,750,250
"latent",49,5,22.5243694273907,15.8034634890433,0.346938775510204,24.9175945787639,-1.38880315208504,18.8595146844226,-1.38880315208504,0.981177535389639,0.996829035130868,"nonspatial",TRUE,3,750,250
"observed",49,5,29.330364752772,16.8856269178958,0.959183673469388,116.263228858811,-0.226478753553807,24.4413447593681,-0.226478753553807,0.968164331331766,0.989172847593546,"nonspatial",TRUE,3,750,250
"latent",49,5,16.8088561854802,9.59888542960252,1,80.5509364980602,-0.215405535848092,12.9365816884219,-0.215405535848092,0.990495778695515,1.03177978217729,"spatial",TRUE,4,750,250
"observed",49,5,23.2271197328611,13.1560663057631,0.959183673469388,97.741040720606,-0.618237682714833,18.3796198518803,-0.618237682714833,0.98042894722788,1.00870481016968,"spatial",TRUE,4,750,250
"latent",49,5,26.1580172478644,18.8493892446826,0.306122448979592,28.1494491228715,0.557223154848081,22.0826584439946,0.557223154848081,0.976291887979103,1.0368090805161,"nonspatial",TRUE,4,750,250
"observed",49,5,33.9858898893688,19.6700387481733,0.938775510204082,132.241162641837,0.233874849717324,28.0518988240536,0.233874849717324,0.957518092698226,1.00579339846441,"nonspatial",TRUE,4,750,250
"latent",49,5,21.6848836238334,13.1828368983743,0.795918367346939,57.8469516696254,-0.640190613102147,17.7042090994817,-0.640190613102147,0.986542788404785,0.972899710758762,"spatial",TRUE,5,750,250
"observed",49,5,26.6903747803182,15.3815872923876,0.938775510204082,97.3729113293762,-0.25238160558302,21.4651807228869,-0.25238160558302,0.980014949553889,0.990466694383861,"spatial",TRUE,5,750,250
"latent",49,5,21.3500175718735,14.5616257320125,0.428571428571429,21.4690519329953,-0.121864308352527,16.8311954498199,-0.121864308352527,0.98675390628112,0.981348495445291,"nonspatial",TRUE,5,750,250
"observed",49,5,24.9561839858638,14.2423698673892,0.938775510204082,100.255248691268,0.0648970579793296,20.0340000851794,0.0648970579793296,0.982509581368504,1.00117163005544,"nonspatial",TRUE,5,750,250
"latent",49,5,24.6386141589007,14.807338544676,0.73469387755102,60.1026800175394,0.197779225188102,19.273638905919,0.197779225188102,0.980118820751586,0.950368945852417,"spatial",TRUE,6,750,250
"observed",49,5,28.4253177102894,16.5179268438094,0.938775510204082,105.856961540028,-0.621878192260589,24.1467046147093,-0.621878192260589,0.973977775272654,0.982622372948488,"spatial",TRUE,6,750,250
"latent",49,5,25.07037198531,16.8217773716842,0.448979591836735,22.6242634193706,0.382791298827836,19.4049628502093,0.382791298827836,0.979328663119826,0.950977016977352,"nonspatial",TRUE,6,750,250
"observed",49,5,28.4689830205899,16.4865278657181,0.959183673469388,105.940496508026,-0.351711897146861,24.1511084372213,-0.351711897146861,0.973866733593128,0.983831524216527,"nonspatial",TRUE,6,750,250
"latent",49,5,17.1249974818455,10.377969463133,1,75.5504161029504,1.05998583644458,14.2816993948408,1.05998583644458,0.989203076246353,0.979624833851796,"spatial",TRUE,7,750,250
