"fold","variable","rhat","ess_bulk","ess_tail","passed","model","iterations","burn_in","thin","prediction_draws","rep_id","eff_range","prior_scale"
5,"lp",1.001089788715,2733.73295505956,3012.75753697321,TRUE,"nonspatial",10000,5001,10,2000,6,50,250
1,"tau_B_sq",1.00364495957054,1654.55684134354,1118.58961430629,TRUE,"spatial",20000,10001,20,2000,7,50,250
1,"sigma_sq",1.00234556606632,1726.71815457875,2547.54314728092,TRUE,"spatial",20000,10001,20,2000,7,50,250
1,"eff_range",1.00156722555797,2287.48542531287,3387.08358766351,TRUE,"spatial",20000,10001,20,2000,7,50,250
1,"lp",1.00150070972434,1818.23511870618,2729.85912428148,TRUE,"spatial",20000,10001,20,2000,7,50,250
2,"tau_B_sq",1.00240055697094,1444.61249571971,700.076175031166,TRUE,"spatial",20000,10001,20,2000,7,50,250
2,"sigma_sq",1.00429642225619,1316.54058735042,1427.34895678251,TRUE,"spatial",20000,10001,20,2000,7,50,250
2,"eff_range",1.00132905039258,2303.93562001941,3100.24345756223,TRUE,"spatial",20000,10001,20,2000,7,50,250
2,"lp",1.00440411569637,1745.18325241513,2479.56812814785,TRUE,"spatial",20000,10001,20,2000,7,50,250
3,"tau_B_sq",1.00285742674607,2362.06991984451,1707.3849933623,TRUE,"spatial",20000,10001,20,2000,7,50,250
3,"sigma_sq",1.00215943029219,2507.68246478607,3456.06448544373,TRUE,"spatial",20000,10001,20,2000,7,50,250
3,"eff_range",1.00223454071071,2272.12853420295,3211.58994305606,TRUE,"spatial",20000,10001,20,2000,7,50,250
3,"lp",1.00138355159149,2273.60290940316,2565.59791772869,TRUE,"spatial",20000,10001,20,2000,7,50,250
4,"tau_B_sq",1.00144990258492,1507.6557004095,673.666368728164,TRUE,"spatial",20000,10001,20,2000,7,50,250
4,"sigma_sq",1.0006043173976,1780.90186319564,2551.95933401915,TRUE,"spatial",20000,10001,20,2000,7,50,250
4,"eff_range",1.00114268895952,2587.13227536532,3733.40212806056,TRUE,"spatial",20000,10001,20,2000,7,50,250
4,"lp",1.00095958542782,1748.60224907198,3167.05629793393,TRUE,"spatial",20000,10001,20,2000,7,50,250
5,"tau_B_sq",1.00278629665932,1566.14705556899,845.980354734519,TRUE,"spatial",20000,10001,20,2000,7,50,250
5,"sigma_sq",1.00353726186133,1507.92612483104,2222.36998685329,TRUE,"spatial",20000,10001,20,2000,7,50,250
5,"eff_range",1.00070433537412,2689.00525676072,3638.33845987765,TRUE,"spatial",20000,10001,20,2000,7,50,250
5,"lp",1.00120252580959,2069.88944991872,2960.40386205777,TRUE,"spatial",20000,10001,20,2000,7,50,250
1,"tau_B_sq",1.00134941832182,3995.25281643754,4060.60842779376,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
1,"lp",1.00116213981343,2760.93807274936,3115.02508675474,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
2,"tau_B_sq",1.00192911446839,3918.38441929085,4153.59847810439,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
2,"lp",1.00257814747388,3076.78709222026,2922.84501304325,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
3,"tau_B_sq",1.00191492299185,4133.9195792949,3133.18248699879,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
3,"lp",1.002538675322,3072.91438895635,2505.26351013209,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
4,"tau_B_sq",1.0006690874597,3965.09041981127,4160.76475288512,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
4,"lp",1.00172203131594,2857.92477627229,2578.37532065308,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
5,"tau_B_sq",1.00127016935769,3804.25836213545,4077.51499457962,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
5,"lp",1.00056809338878,2946.31498997157,2783.56579955952,TRUE,"nonspatial",10000,5001,10,2000,7,50,250
1,"tau_B_sq",1.00528056817475,1122.94775195216,713.867978792638,TRUE,"spatial",10000,5001,10,2000,8,50,250
1,"sigma_sq",1.00336661925864,1131.61626284199,1088.6139183337,TRUE,"spatial",10000,5001,10,2000,8,50,250
1,"eff_range",1.0024394866984,1310.67940673745,1593.66908723671,TRUE,"spatial",10000,5001,10,2000,8,50,250
1,"lp",1.00538962715829,982.422067628493,1413.81658382756,TRUE,"spatial",10000,5001,10,2000,8,50,250
2,"tau_B_sq",1.00356133920989,1332.19879245927,1234.44382118332,TRUE,"spatial",10000,5001,10,2000,8,50,250
2,"sigma_sq",1.00337406138686,1363.07297293994,2088.45674359791,TRUE,"spatial",10000,5001,10,2000,8,50,250
2,"eff_range",1.00203416842604,1471.51226673884,1675.53489383956,TRUE,"spatial",10000,5001,10,2000,8,50,250
2,"lp",1.00259334502755,1250.24807076403,1372.12834070191,TRUE,"spatial",10000,5001,10,2000,8,50,250
3,"tau_B_sq",1.00310890342731,1333.63950166534,1109.8680546643,TRUE,"spatial",10000,5001,10,2000,8,50,250
3,"sigma_sq",1.00392870762752,1233.50821463893,1812.58093871637,TRUE,"spatial",10000,5001,10,2000,8,50,250
3,"eff_range",1.005174831719,1402.66443783055,1612.2640822018,TRUE,"spatial",10000,5001,10,2000,8,50,250
3,"lp",1.00450516679245,1271.45392783011,1423.54140617346,TRUE,"spatial",10000,5001,10,2000,8,50,250
4,"tau_B_sq",1.00359077359094,1050.43872831028,656.60120907341,TRUE,"spatial",10000,5001,10,2000,8,50,250
4,"sigma_sq",1.00555942141487,997.674613624493,1242.43689540264,TRUE,"spatial",10000,5001,10,2000,8,50,250
4,"eff_range",1.00215376564821,1443.0393284107,1955.39810960242,TRUE,"spatial",10000,5001,10,2000,8,50,250
4,"lp",1.00189452620687,1203.92547789214,1561.11823434674,TRUE,"spatial",10000,5001,10,2000,8,50,250
5,"tau_B_sq",1.00271295212679,1240.06736835537,635.611396930188,TRUE,"spatial",10000,5001,10,2000,8,50,250
5,"sigma_sq",1.00348010414458,1050.84739781747,1648.32926076564,TRUE,"spatial",10000,5001,10,2000,8,50,250
5,"eff_range",1.00296031891526,1180.71808604734,1708.32524380573,TRUE,"spatial",10000,5001,10,2000,8,50,250
5,"lp",1.00389537354678,1099.19094645791,1451.7758037099,TRUE,"spatial",10000,5001,10,2000,8,50,250
1,"tau_B_sq",1.00134917564284,3875.54218062765,3752.02980027237,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
1,"lp",1.00119780638603,3068.0708144623,2805.30455610708,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
2,"tau_B_sq",1.00166269933703,3898.88802853113,4029.2083351942,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
2,"lp",1.00154107522658,2940.30013143998,2398.17847517168,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
3,"tau_B_sq",1.00117348624587,3736.29957674739,3642.99892601398,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
3,"lp",1.0009151026217,2966.46166790518,2828.23406137299,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
4,"tau_B_sq",1.00062383392068,4238.36899655115,4396.60145607494,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
4,"lp",1.00158282243727,2962.94189558414,3350.75797944289,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
5,"tau_B_sq",1.00133609419967,3927.75832627488,4065.66649078618,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
5,"lp",1.00184086417632,3121.17441376708,2991.1191332987,TRUE,"nonspatial",10000,5001,10,2000,8,50,250
1,"tau_B_sq",1.00195570651042,2562.77657868208,1771.75080894916,TRUE,"spatial",20000,10001,20,2000,9,50,250
1,"sigma_sq",1.00085495400411,2523.54838893685,2797.33297176156,TRUE,"spatial",20000,10001,20,2000,9,50,250
1,"eff_range",1.00179820527171,2772.70924000747,3818.02553538813,TRUE,"spatial",20000,10001,20,2000,9,50,250
1,"lp",1.00123269989883,2126.77458171586,2399.06006695685,TRUE,"spatial",20000,10001,20,2000,9,50,250
2,"tau_B_sq",1.00284238789333,2187.41556677377,1594.37364301834,TRUE,"spatial",20000,10001,20,2000,9,50,250
2,"sigma_sq",1.00386839294087,2157.39195497843,2766.02159545732,TRUE,"spatial",20000,10001,20,2000,9,50,250
2,"eff_range",1.0012535700645,2513.65444560564,3398.0064775542,TRUE,"spatial",20000,10001,20,2000,9,50,250
2,"lp",1.00134399152492,2085.51828862581,2397.6521162904,TRUE,"spatial",20000,10001,20,2000,9,50,250
3,"tau_B_sq",1.00268214586302,1636.90271795544,943.229826626568,TRUE,"spatial",20000,10001,20,2000,9,50,250
3,"sigma_sq",1.00235102786208,1996.96411410479,2764.65187789398,TRUE,"spatial",20000,10001,20,2000,9,50,250
3,"eff_range",1.00127106757989,2531.9691843799,2912.70671361998,TRUE,"spatial",20000,10001,20,2000,9,50,250
3,"lp",1.00345463912156,2301.38492536585,2741.66417333024,TRUE,"spatial",20000,10001,20,2000,9,50,250
4,"tau_B_sq",1.00274807938018,1907.92997669498,1251.20873491547,TRUE,"spatial",20000,10001,20,2000,9,50,250
4,"sigma_sq",1.00268782562551,1982.78091346155,2851.61351842129,TRUE,"spatial",20000,10001,20,2000,9,50,250
4,"eff_range",1.0008113553504,2770.21282339585,3384.57457179771,TRUE,"spatial",20000,10001,20,2000,9,50,250
4,"lp",1.00235156786822,1878.35122826628,2745.3060233663,TRUE,"spatial",20000,10001,20,2000,9,50,250
5,"tau_B_sq",1.00153746926303,1760.64436287411,1102.66061443953,TRUE,"spatial",20000,10001,20,2000,9,50,250
5,"sigma_sq",1.00175684270112,2204.13476642479,2841.63311051805,TRUE,"spatial",20000,10001,20,2000,9,50,250
5,"eff_range",1.00122615748439,2725.03082262081,3863.56115735206,TRUE,"spatial",20000,10001,20,2000,9,50,250
5,"lp",1.00132350488605,2013.69025874812,3075.67988734837,TRUE,"spatial",20000,10001,20,2000,9,50,250
1,"tau_B_sq",1.00053843629495,3984.54067142051,4290.39641492596,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
1,"lp",1.00083645508797,2845.34843004955,2589.99670276044,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
2,"tau_B_sq",1.00206586830484,3789.29277428149,4049.73856609328,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
2,"lp",1.00101343507468,3068.02927977,3260.47178085261,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
3,"tau_B_sq",1.00096301019808,3825.81871055214,4258.62446912866,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
3,"lp",1.00207031456755,2676.63396843531,2638.13207515516,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
4,"tau_B_sq",1.00110312319654,3997.10180092343,4025.92748331204,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
4,"lp",1.00141673170783,2720.22958753367,3143.99432095174,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
5,"tau_B_sq",1.00333105721444,3431.0159085866,3880.96463238438,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
5,"lp",1.00415813723155,2787.94805210247,2695.44782868556,TRUE,"nonspatial",10000,5001,10,2000,9,50,250
1,"tau_B_sq",1.00404067695038,1060.60831978554,758.468507608284,TRUE,"spatial",10000,5001,10,2000,10,50,250
1,"sigma_sq",1.00212528430667,1215.38083650982,2096.11989539132,TRUE,"spatial",10000,5001,10,2000,10,50,250
1,"eff_range",1.00673405805512,1049.57354892409,947.682011667586,TRUE,"spatial",10000,5001,10,2000,10,50,250
1,"lp",1.00320356391223,1096.24121692326,990.382444627309,TRUE,"spatial",10000,5001,10,2000,10,50,250
2,"tau_B_sq",1.002136893529,1255.15835285941,763.158856452948,TRUE,"spatial",10000,5001,10,2000,10,50,250
2,"sigma_sq",1.0037922397703,1174.61527869595,1385.50540683381,TRUE,"spatial",10000,5001,10,2000,10,50,250
2,"eff_range",1.00491648837496,1572.31645446238,2159.31866151227,TRUE,"spatial",10000,5001,10,2000,10,50,250
2,"lp",1.00231267306038,971.942665516986,1331.7687334861,TRUE,"spatial",10000,5001,10,2000,10,50,250
3,"tau_B_sq",1.00593004647033,1061.10334673182,767.827737986364,TRUE,"spatial",10000,5001,10,2000,10,50,250
3,"sigma_sq",1.00722347582245,1198.55186687588,1406.13499165745,TRUE,"spatial",10000,5001,10,2000,10,50,250
3,"eff_range",1.00251090523155,1587.90563187461,1702.22920882563,TRUE,"spatial",10000,5001,10,2000,10,50,250
3,"lp",1.00783398219996,1002.90722193727,1653.81450325475,TRUE,"spatial",10000,5001,10,2000,10,50,250
4,"tau_B_sq",1.00151628588173,1181.28711991641,799.263314700393,TRUE,"spatial",10000,5001,10,2000,10,50,250
4,"sigma_sq",1.00170895946439,1180.35284768457,1496.46306156206,TRUE,"spatial",10000,5001,10,2000,10,50,250
4,"eff_range",1.00455900159472,1157.42930239025,1418.19990444094,TRUE,"spatial",10000,5001,10,2000,10,50,250
4,"lp",1.00171189683486,1252.64221852939,1333.16049190106,TRUE,"spatial",10000,5001,10,2000,10,50,250
5,"tau_B_sq",1.00149975476723,1095.79971962655,730.547415489394,TRUE,"spatial",10000,5001,10,2000,10,50,250
5,"sigma_sq",1.00263940509948,1153.50930404827,1735.47407046682,TRUE,"spatial",10000,5001,10,2000,10,50,250
5,"eff_range",1.00305279507286,1376.26880285659,1680.02983358816,TRUE,"spatial",10000,5001,10,2000,10,50,250
5,"lp",1.00262393869295,1119.62772843343,1923.44000667302,TRUE,"spatial",10000,5001,10,2000,10,50,250
1,"tau_B_sq",1.00185189333152,3436.61803896716,3746.38623027607,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
1,"lp",1.00161118388176,2867.64340338236,2682.18400999983,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
2,"tau_B_sq",1.00218793136078,3713.87608230249,3784.78019470063,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
2,"lp",1.00202496657187,2819.76531101254,2567.14586566448,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
3,"tau_B_sq",1.00049825025614,3869.5937040166,4049.71246448254,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
3,"lp",1.00084929534966,2937.68748964799,2704.06781250277,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
4,"tau_B_sq",1.00320854716541,4036.07550188511,4392.57820535984,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
4,"lp",1.00186293481525,2988.33805269553,2594.59252047318,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
5,"tau_B_sq",1.00116272395799,3961.74094550926,3759.83101960005,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
5,"lp",1.00113644503627,3092.0379233529,3023.84633699042,TRUE,"nonspatial",10000,5001,10,2000,10,50,250
1,"tau_B_sq",1.00131055083947,2162.86783502564,1520.48953856653,TRUE,"spatial",20000,10001,20,2000,1,150,250
1,"sigma_sq",1.00147706141358,2048.19996860841,2795.81903768528,TRUE,"spatial",20000,10001,20,2000,1,150,250
1,"eff_range",1.00110426457297,2710.9240629737,3340.04775524998,TRUE,"spatial",20000,10001,20,2000,1,150,250
1,"lp",1.00194563786835,2137.60519347116,2234.07493043704,TRUE,"spatial",20000,10001,20,2000,1,150,250
2,"tau_B_sq",1.00216794020885,1236.1914651645,649.130086721055,TRUE,"spatial",20000,10001,20,2000,1,150,250
2,"sigma_sq",1.00373571753684,1385.63943615378,1524.9045666304,TRUE,"spatial",20000,10001,20,2000,1,150,250
2,"eff_range",1.00086589056865,2384.89902287268,3003.23493536183,TRUE,"spatial",20000,10001,20,2000,1,150,250
2,"lp",1.00140320572346,1309.86271289827,1824.36260135642,TRUE,"spatial",20000,10001,20,2000,1,150,250
3,"tau_B_sq",1.00162663633681,1830.82556163511,1225.83478279263,TRUE,"spatial",20000,10001,20,2000,1,150,250
3,"sigma_sq",1.00132377254354,2106.64078624721,3055.90372058873,TRUE,"spatial",20000,10001,20,2000,1,150,250
3,"eff_range",1.00264415252529,2261.77727989919,3078.11617633899,TRUE,"spatial",20000,10001,20,2000,1,150,250
3,"lp",1.00221649323576,1930.14627771733,2157.36827549847,TRUE,"spatial",20000,10001,20,2000,1,150,250
4,"tau_B_sq",1.00595650759774,1936.74704523334,1381.31191214338,TRUE,"spatial",20000,10001,20,2000,1,150,250
4,"sigma_sq",1.0035850757018,2202.22904133703,2650.56480589173,TRUE,"spatial",20000,10001,20,2000,1,150,250
4,"eff_range",1.0014875271801,2491.09829719931,2936.87747389627,TRUE,"spatial",20000,10001,20,2000,1,150,250
4,"lp",1.00133542305254,2293.8115308961,2528.77805893925,TRUE,"spatial",20000,10001,20,2000,1,150,250
5,"tau_B_sq",1.00275527560194,2127.67469300013,1576.62533026162,TRUE,"spatial",20000,10001,20,2000,1,150,250
5,"sigma_sq",1.00154557800479,2010.32903908523,2974.95291326078,TRUE,"spatial",20000,10001,20,2000,1,150,250
5,"eff_range",1.00160259063704,2959.29879964223,3854.6937095245,TRUE,"spatial",20000,10001,20,2000,1,150,250
5,"lp",1.00331809762996,1724.97372070321,2585.31853318093,TRUE,"spatial",20000,10001,20,2000,1,150,250
1,"tau_B_sq",1.00385761152923,3902.22751157321,4645.33260375769,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
1,"lp",1.00305202401269,2936.18573510243,2858.52865763061,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
2,"tau_B_sq",1.00232215393813,3740.0737821542,3975.50134606192,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
2,"lp",1.00150851230092,2913.96041491426,2415.80376826408,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
3,"tau_B_sq",1.0007843837117,3637.67452547324,3988.42753646105,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
3,"lp",1.00049276146583,3023.12047533844,3144.48429556807,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
4,"tau_B_sq",1.00162226807201,3759.76303259486,3891.2114351783,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
4,"lp",1.00242190515798,3049.98428111987,3004.00321812462,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
5,"tau_B_sq",1.00094314175321,3538.68545870191,3768.70714687275,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
5,"lp",1.00036069740028,3372.77649552697,3303.43887007486,TRUE,"nonspatial",10000,5001,10,2000,1,150,250
1,"tau_B_sq",1.00172957966924,1167.76298370508,704.807359268412,TRUE,"spatial",20000,10001,20,2000,2,150,250
1,"sigma_sq",1.00140172437182,1366.91791053202,1490.93323908296,TRUE,"spatial",20000,10001,20,2000,2,150,250
1,"eff_range",1.0016925221051,2310.96088304205,3294.63448824756,TRUE,"spatial",20000,10001,20,2000,2,150,250
1,"lp",1.00084310397007,1632.37017227022,2322.36253878252,TRUE,"spatial",20000,10001,20,2000,2,150,250
2,"tau_B_sq",1.00169754085389,1285.30210157282,557.918644820219,TRUE,"spatial",20000,10001,20,2000,2,150,250
2,"sigma_sq",1.00222410994377,1547.49547945087,1778.90629961591,TRUE,"spatial",20000,10001,20,2000,2,150,250
2,"eff_range",1.00062109393104,2499.18764564666,3203.51218736953,TRUE,"spatial",20000,10001,20,2000,2,150,250
2,"lp",1.00112249256651,1934.62771293078,2878.19242503242,TRUE,"spatial",20000,10001,20,2000,2,150,250
3,"tau_B_sq",1.00192744418393,1693.34013815036,849.547972156619,TRUE,"spatial",20000,10001,20,2000,2,150,250
3,"sigma_sq",1.00183980429887,1489.35691651063,1597.10497915894,TRUE,"spatial",20000,10001,20,2000,2,150,250
3,"eff_range",1.00118782001996,2787.49459966297,3457.22168212603,TRUE,"spatial",20000,10001,20,2000,2,150,250
3,"lp",1.00167810600715,1836.42139918428,2696.79805047505,TRUE,"spatial",20000,10001,20,2000,2,150,250
4,"tau_B_sq",1.00081570873398,2172.88691598315,1252.10590416932,TRUE,"spatial",20000,10001,20,2000,2,150,250
4,"sigma_sq",1.00172110349566,2230.53414817262,2496.52424508534,TRUE,"spatial",20000,10001,20,2000,2,150,250
4,"eff_range",1.00186714310322,2912.84480000796,3732.78515341777,TRUE,"spatial",20000,10001,20,2000,2,150,250
4,"lp",1.00070686314955,1925.1249215925,2611.83496879932,TRUE,"spatial",20000,10001,20,2000,2,150,250
5,"tau_B_sq",1.00236822286722,1749.53936098485,1138.57267410785,TRUE,"spatial",20000,10001,20,2000,2,150,250
5,"sigma_sq",1.00159260827545,1696.55074848733,2408.16669839746,TRUE,"spatial",20000,10001,20,2000,2,150,250
5,"eff_range",1.00204530051423,2318.94024439113,2702.91935803806,TRUE,"spatial",20000,10001,20,2000,2,150,250
5,"lp",1.00151074440031,1946.6923802641,2115.58914537735,TRUE,"spatial",20000,10001,20,2000,2,150,250
1,"tau_B_sq",1.00276010976515,3909.8125205746,3793.30465418254,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
1,"lp",1.00263125449498,2824.48124432761,2493.90969501064,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
2,"tau_B_sq",1.0006540413829,3888.69325294473,3690.42825277855,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
2,"lp",1.00122421340516,2935.93614306678,2699.68421539154,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
3,"tau_B_sq",1.00059530407891,3857.06232036626,4603.47873555659,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
3,"lp",1.00069433551765,2896.19033668002,2987.24759181843,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
4,"tau_B_sq",1.00131886284296,4055.13806039052,3384.62486903214,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
4,"lp",1.00301859576239,2928.36530884413,2783.80557466675,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
5,"tau_B_sq",1.00102108270167,3976.36358275329,3895.97507035769,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
5,"lp",1.00207443844241,2984.25704052731,2789.23802105257,TRUE,"nonspatial",10000,5001,10,2000,2,150,250
1,"tau_B_sq",1.00178541788907,2110.19204773388,970.128088104635,TRUE,"spatial",40000,20001,40,2000,3,150,250
1,"sigma_sq",1.00080474114527,2677.62086857379,3479.70316092209,TRUE,"spatial",40000,20001,40,2000,3,150,250
1,"eff_range",1.00075543666362,4313.63242965414,5414.58600072977,TRUE,"spatial",40000,20001,40,2000,3,150,250
1,"lp",1.00134088330621,3709.38391036978,5104.10082814717,TRUE,"spatial",40000,20001,40,2000,3,150,250
2,"tau_B_sq",1.00112121317681,3367.51003969266,2055.87313353204,TRUE,"spatial",40000,20001,40,2000,3,150,250
2,"sigma_sq",1.0007517326853,3530.83280304525,4050.98248238009,TRUE,"spatial",40000,20001,40,2000,3,150,250
2,"eff_range",1.00094393998211,4873.92749917078,6819.21486480149,TRUE,"spatial",40000,20001,40,2000,3,150,250
2,"lp",1.00102182914894,3897.51312181808,5246.22684243516,TRUE,"spatial",40000,20001,40,2000,3,150,250
3,"tau_B_sq",1.00354913737016,1598.32124911387,869.532158285752,TRUE,"spatial",40000,20001,40,2000,3,150,250
3,"sigma_sq",1.00246119447003,2273.0223821298,2603.13373270591,TRUE,"spatial",40000,20001,40,2000,3,150,250
3,"eff_range",1.00158485324105,4671.15703376498,6817.05869450274,TRUE,"spatial",40000,20001,40,2000,3,150,250
3,"lp",1.00179274477762,3431.60275487427,5224.87977302768,TRUE,"spatial",40000,20001,40,2000,3,150,250
4,"tau_B_sq",1.00191075806297,1796.01992858014,888.915851955446,TRUE,"spatial",40000,20001,40,2000,3,150,250
4,"sigma_sq",1.00172791943978,2135.60894961526,2258.29484123214,TRUE,"spatial",40000,20001,40,2000,3,150,250
4,"eff_range",1.00098139269337,5074.04967236301,7005.18294403048,TRUE,"spatial",40000,20001,40,2000,3,150,250
4,"lp",1.00149526547662,2829.48168475046,5316.7570673249,TRUE,"spatial",40000,20001,40,2000,3,150,250
5,"tau_B_sq",1.00118043135956,2635.67323136938,1452.84471798767,TRUE,"spatial",40000,20001,40,2000,3,150,250
5,"sigma_sq",1.00089582050944,3083.0518929739,3835.38524925898,TRUE,"spatial",40000,20001,40,2000,3,150,250
5,"eff_range",1.00037461277136,4386.34173893842,6038.62182647695,TRUE,"spatial",40000,20001,40,2000,3,150,250
5,"lp",1.00044519840592,3923.90387540258,4926.26282570125,TRUE,"spatial",40000,20001,40,2000,3,150,250
1,"tau_B_sq",1.000733712205,3933.93009869047,3873.26968573085,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
1,"lp",1.00062458209245,2978.17846275391,3150.36139777905,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
2,"tau_B_sq",1.0013670567115,3629.65690928977,4084.81403012763,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
2,"lp",1.00157489616177,2847.36908576654,3555.68155569146,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
3,"tau_B_sq",1.00079176382096,3939.06780323078,4363.64904980735,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
3,"lp",1.00076447579938,2945.95207316142,2804.55241463015,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
4,"tau_B_sq",1.00064668586355,3511.1216437208,3900.3179701948,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
4,"lp",1.00140188259106,2620.11541502843,2916.77203777767,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
5,"tau_B_sq",1.00214613331055,3966.47078547617,3841.90819092045,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
5,"lp",1.0022252946806,2987.70484528484,2891.334977013,TRUE,"nonspatial",10000,5001,10,2000,3,150,250
1,"tau_B_sq",1.00208202346692,1383.00897684256,844.81350590581,TRUE,"spatial",20000,10001,20,2000,4,150,250
1,"sigma_sq",1.00359908393451,1503.78257770219,2158.66646581181,TRUE,"spatial",20000,10001,20,2000,4,150,250
1,"eff_range",1.00149746399464,2259.62698702278,3031.04716847895,TRUE,"spatial",20000,10001,20,2000,4,150,250
1,"lp",1.00184619186609,1707.32123364186,2375.42164510424,TRUE,"spatial",20000,10001,20,2000,4,150,250
2,"tau_B_sq",1.0014199432185,1385.31585773596,1318.81178960211,TRUE,"spatial",20000,10001,20,2000,4,150,250
2,"sigma_sq",1.00129210136532,1555.32962473737,2346.41573740374,TRUE,"spatial",20000,10001,20,2000,4,150,250
2,"eff_range",1.00250271461386,2404.71006238106,3688.12414018743,TRUE,"spatial",20000,10001,20,2000,4,150,250
2,"lp",1.00576137894826,2101.42298464702,2077.91460153513,TRUE,"spatial",20000,10001,20,2000,4,150,250
3,"tau_B_sq",1.00509632684095,1475.55041785706,985.382103468633,TRUE,"spatial",20000,10001,20,2000,4,150,250
3,"sigma_sq",1.00624953939166,1597.28234394627,2059.0144384957,TRUE,"spatial",20000,10001,20,2000,4,150,250
3,"eff_range",1.00230895046457,2097.70936308753,2737.6975917085,TRUE,"spatial",20000,10001,20,2000,4,150,250
3,"lp",1.00171886554955,1894.46268800426,2596.25751790039,TRUE,"spatial",20000,10001,20,2000,4,150,250
4,"tau_B_sq",1.00172072200602,798.66669199769,559.608347706876,TRUE,"spatial",20000,10001,20,2000,4,150,250
4,"sigma_sq",1.0023982668873,1054.44517038344,1796.10830267576,TRUE,"spatial",20000,10001,20,2000,4,150,250
4,"eff_range",1.00150048192366,2229.2067309489,3246.34405816599,TRUE,"spatial",20000,10001,20,2000,4,150,250
4,"lp",1.00103399427171,2147.52793308848,2791.4037691792,TRUE,"spatial",20000,10001,20,2000,4,150,250
5,"tau_B_sq",1.00633973648324,1075.27700915181,821.43602735838,TRUE,"spatial",20000,10001,20,2000,4,150,250
5,"sigma_sq",1.00696329192413,1320.1663247725,2273.20354162324,TRUE,"spatial",20000,10001,20,2000,4,150,250
5,"eff_range",1.00164172231664,2097.67430429147,3614.71371346566,TRUE,"spatial",20000,10001,20,2000,4,150,250
5,"lp",1.00056829542614,2249.9964022436,2806.38555983145,TRUE,"spatial",20000,10001,20,2000,4,150,250
